created_at,text,real_user
2020-04-29 00:56:19+00:00,"#BarbosaNoGobierna desde hace muchos meses y con la llegada de la pandemia del COVID-19 solo agravó las cosas, ahora  #PueblaTieneHambre",Gregory76251253
2020-04-29 00:56:19+00:00,RT @Re_desconfia2: Acompañenme a ver esta triste historia... https://t.co/RYF6OYRznA,E7946824
2020-04-29 00:56:19+00:00,"RT @MacarlupoOmar: @GomezlRichard @DesarrolloEcAN @AsambleaEcuador @SRIoficialEc @IESSec Hay que identificarlos con nombres y apellidos 
Y…",Marcosaff84
2020-04-29 00:56:19+00:00,RT @OmarYubeili: Así si me gusta el insomnio 🙏🏽 https://t.co/MWDJFmmzjB,sandraag123
2020-04-29 00:56:19+00:00,"RT @wendylove333: Servicios a chicos y parejas.. $1,000.00mx (1.5hrs) para el próximo viernes 1 de mayo ¿quien se apunta? Hotel One Ciudad…",EMarrito
2020-04-29 00:56:19+00:00,"RT @ElChairoPrieto: El tamal de mole, viendo como solo escojes los de rajas con queso https://t.co/1qWn5atMyX",zerimarluar
2020-04-29 00:56:19+00:00,q loco que siempre caminábamos en círculo alta secta bue,jazcelanoc
2020-04-29 00:56:10+00:00,@A_Ardon2690 Estaba por la 20 calle en z10 pero ahora creo que solo a domicilio tienen jajaja,Urrubaez
2020-04-29 00:56:19+00:00,me estreso de solo verlo 🙈,FlorVilla17
2020-04-29 00:56:19+00:00,"RT @FerrnetBranca: quédate conmigo, yo no beso a nadie en las jodas, solo voy a escabiar",Monti2000obs
2020-04-29 00:56:19+00:00,RT @BobeOficial: Bueno ya vamos mas de 1 mes en cuarentena y ninguna de las 700 ayudas que han anunciado llegan. Solo siguen pasando los di…,shhh7661
2020-04-29 00:56:19+00:00,RT @ghitis: La entrega de contratos a sus amigos es solo un síntoma más del nulo respeto por las instituciones. Eso les hace ignorar las me…,mariafgonzalezl
2020-04-29 00:56:19+00:00,"RT @Conocimiente: En serio amigos; si no nos escandaliza que un jefe policial, haya sido castigado duramente por capturar un terrorista, so…",SAhuachapan
2020-04-29 00:56:19+00:00,"Un solo tipo, te define la liberación de 2.300 personas. Una cámara integrada por una sola persona. Argentina. 
https://t.co/K5Wg1rTmO5",BrynRE
2020-04-29 00:56:19+00:00,RT @facu_andrada_1: Estoy tan cansado de todos y de todo esto,jerepxira
2020-04-29 00:56:20+00:00,RT @andrebernal26: Hacer una buena entrevista es pelearse con el entrevistado? Solo pregunto. Saludos a todos,PVallePJoven
2020-04-29 00:56:20+00:00,@elgarrista_maca y? yo solo quiero que lo pasen,giumarcucci01
2020-04-29 00:56:20+00:00,que hago si solo soy una más ???,suncleaw
2020-04-29 00:56:20+00:00,"RT @DanielRuge: Esto es una genialidad. En mi caso porque mis medias me doparían de inmediato y dejaría de sentir ansiedad.
https://t.co/PU…",ximemeru
2020-04-29 00:56:20+00:00,"RT @JessCmez1: #PueblaTieneHambre no solo de alimento, si no de las ganas de vivir con dignidad, pero, #BarbosaNoGobierna solo se burla de…",DelfinoAparicio
2020-04-29 00:56:20+00:00,@ImpertinenteSoy Y que orejotas que tiene el señor de los techos porque a los panameños solo le quedaron las esperanzas,Rosemarie_0788
2020-04-29 00:56:20+00:00,"RT @todo_cine: ""Triste""... en serio? ¿Triste.? Una institución acusada de uno de los mayores robos de la historia, con abusos denunciados p…",paola27168191
2020-04-29 00:56:20+00:00,To triste cara,rodriigo_f0
2020-04-29 00:56:20+00:00,RT @JoaquimBoschGra: La clara necesidad de reforzar lo público ha dejado demasiado descolocados a algunos. De esta crisis solo saldremos ad…,DiegoAtienza10
2020-04-29 00:56:20+00:00,"@alvarosarco VIZCARRA TRAJO EL VIRUS,LO PROPAGA,ROBA DESCARADAMENTE,COBRA POR ESO Y SOLO TRAGA COMO EL PUERCO MISER… https://t.co/aAMMrl7FSy",AFSALVOELPERU
2020-04-29 00:56:20+00:00,RT @DenunciaChile2: Don @jmanalich solo agradecer a nuestro gran ministro de salud. Solo le puedo decir que los ciudadanos chilenos en su m…,malymorales
2020-04-29 00:56:20+00:00,@LavanderaTV No creo jajajajaja... Ahora dilo sin llorar y sin lanzar cosas 🤣🤣🤣🤣,Aggr02479643
2020-04-29 00:56:20+00:00,RT @NicolasMaduro: Reitero el llamado a los empresarios y a todas las fuerzas productivas para que trabajemos unidos por el bienestar del p…,iniavenezuela
2020-04-29 00:56:20+00:00,RT @Re_desconfia2: Acompañenme a ver esta triste historia... https://t.co/RYF6OYRznA,CARLOSHGUEVARA
2020-04-29 00:56:20+00:00,Una ganadería es imposible que viva solo de un novillo indultado hace 55 años.,sergiomoreno16
2020-04-29 00:56:20+00:00,RT @juanpiflores2: Muero por irme a vivir solo,ValeeBessone1
2020-04-29 00:56:20+00:00,"RT @2Geldres: Otro compa en apuros.
Demos un RT
No cuesta nada.
Por favor si alguien puede ofrecer un trabajo o tiene datos o bien ayudar d…",albamaria777
2020-04-29 00:56:20+00:00,"Nivel de cansancio: recién me desocupo y me puse a jugar al candy, no puedo pasar un nivel y me largue a llorar. Buenoooooo",Agubouvier
2020-04-29 00:56:21+00:00,@843RS da igual te llevo macarrones solo para estar contigo,stracciatellati
2020-04-29 00:56:21+00:00,"RT @AlexisArellano: Es tu opinión. La mía es que Hitler, Franco, Trump y otros no porque sean o hayan sido presidentes merecen honores",Emarle
2020-04-29 00:56:21+00:00,acabo de terminar el segundo episodio de Vis A Vis El Oasis y solo puedo decir que es mejor que La Casa De Papel https://t.co/db4etM3OvC,Leon71881319
2020-04-29 00:56:21+00:00,RT @Peter_Rocafort: Fui criado por dos mujeres y jamás iría en contra la voluntad de una mujer.  Esta cabron como hay personas que solo por…,RobSoltero
2020-04-29 00:56:21+00:00,"RT @Agustinadiazbit: te extraño cada día más, puedo llorar?",julianaavila151
2020-04-29 00:56:21+00:00,RT @Kabirhernandz: Cosas que solo pasan el Colombia 🤦‍♂️ https://t.co/fT7mZgXh3V,Elpuutas
2020-04-29 00:56:21+00:00,RT @macumbiera: Habría que aplaudir a los médicos por el solo hecho de que se bancan el barbijo del orto 24/7,mariacassinook
2020-04-29 00:56:21+00:00,RT @CNNEE: ¿Solo tiene 3 videos de ovnis el Pentágono? Exsenador de EE.UU. asegura que son muchos más https://t.co/yZm5Xf5XUW,EuniceAlejand15
2020-04-29 00:56:21+00:00,"@heliotropos_ @AgustinEzMonzon @OfeFernandez_ Triste eran los gulags, comunista, no la argumentación lógica",Dinamonteb
2020-04-29 00:56:21+00:00,"RT @ObrequeMauricio: Ojalá hubiese una no se, bancada feminista que promoviese el fin de la sociedad conyugal que causa estas políticas ban…",carii_me
2020-04-29 00:56:21+00:00,@MarFRodriguez Tomaron en cuenta solo el partido con Véleshhhhh??? Sino no se entiende...,germuruaga
2020-04-29 00:56:21+00:00,"@gabrifsar Disculpa Gabriel, pero solo los carabineros, debo estar gaga entonces creo que es real y solo son pelicu… https://t.co/5G6Q1KaOIl",9940w
2020-04-29 00:56:21+00:00,"RT @FrasesCaretas: Que raro se siente estar en neutro, ni triste ni feliz, solo estando ahí sin sentir nada.",riquelmeN12
2020-04-29 00:56:21+00:00,Lo más asqueroso de todo es que solo organizó y no limpió en cochinero ese...,Neishlyn
2020-04-29 00:56:21+00:00,"RT @poramorayoongo: Entiendes que zayn y gigi tendrán un hijo y tendrá las hermosas pestañas de zayn y los lindos ojos claros de Gigi , te…",sandvandrea
2020-04-29 00:56:21+00:00,"RT @EsterExpositoTV: Entre más años tienes, más te das cuenta que ya no deseas tener dramas innecesarios y problemas exhaustivos. Solo dese…",aggustina73
2020-04-29 00:56:22+00:00,RT @AndreLazov: Si solo podés traer a uno ¿a quién elegís? FAV: Pipita Higuaín  //  RT: Nico Otamendi https://t.co/Ctu7tYoQBy,EnzoMnu
2020-04-29 00:56:22+00:00,"RT @jeremxbmx: Sos lo qué haces cuando nadie te está viendo, no muestren otra cosa, porque solo causan decepciones",BenjaGutvay
2020-04-29 00:56:22+00:00,Hola @Dimayor @jevelezg .,Sarmientelo
2020-04-29 00:56:22+00:00,"@ikerboss696867 @Tabarnesandaluz @yasiyoyaki @Sayo_cab75 Salio el vaskito xulito, que se las da de currante 10,como… https://t.co/90DXBO5wMA",A948819
2020-04-29 00:56:22+00:00,"RT @MarthaTagle: Nuevamente el Congreso, ahora a través de la @Mx_Diputados, sesionará solo para aprobar una iniciativa del presidente que…",ReginaUribeB
2020-04-29 00:56:22+00:00,@GuillermoDan7 JAJAJA imbecil solo me quede intrigada bai,marsssbunny
2020-04-29 00:56:22+00:00,RT @WhiteOrquidea: LA IZQUIERDA llama a “RETOMAR” las “MANIFESTACIONES PACÍFICAS” como si fueran a RECONSTRUIR el PAÍS y solo buscan termin…,VillamanJaime
2020-04-29 00:56:22+00:00,"RT @EsElProfesor: Hola gente, si quieren ver películas en alta calidad y gratis solo tienen que hacer una cosa, instalar la aplicación Tele…",elprofesor1986
2020-04-29 00:56:22+00:00,"Me gustaría saber si es posible lo que me lo dices y te lo juro que no me ha dado un ataque de ansiedad

Literalmen… https://t.co/BYqYaGUbPL",tillersvibe
2020-04-29 00:56:22+00:00,"RT @1f54346e46874de: ¿Sabías que, con cada cambio de ecenario, remodelación, por las distintas razones, están contribuyendo a la desigualda…",1f54346e46874de
2020-04-29 00:56:22+00:00,RT @AlejandroSanz: La vida no es solo corregir defectos. La vida también es disfrutar de ellos.,RuthSixtos_
2020-04-29 00:56:22+00:00,"@gustavoaugel País de contrastes. Excesos por allí, y déficit en Córdoba. Solo llovió 6/8 mm y hace falta para verd… https://t.co/mbZSOyGaC0",gjtorre56
2020-04-29 00:56:22+00:00,EL PARAISO OCULTO DE FIDEL CASTRO 2 ISLAS PARA EL SOLO AHORA ES DE LOS HIJOS CON YATES Y 2 MANCIONES,Omar7937219252
2020-04-29 00:56:22+00:00,RT @dianadlce: Y pensar que me quede sola cundo más necesite de un hombro en el que llorar... llore en el mío y me hizo mejor persona.,soliifalduto
2020-04-29 00:56:22+00:00,"RT @RahulkMx: Así su trato al mayor generador de empleo del país !

No solo no los apoya, sino q reniega q la IP y el BID se aliaran para o…",Yasviren
2020-04-29 00:56:22+00:00,"Que triste como ver que se burlan de Mia Khalifa, no saben lo difícil que es pasar por depresión post parto :(",punkeke098
2020-04-29 00:56:22+00:00,"Para leer en cuarentena: XXX de XL. Michel de Montaigne

Durante cuarenta días compartiré con mis amigos textos y r… https://t.co/UzVhb4Ckgb",masiosaremor
2020-04-29 00:56:22+00:00,RT @taniapsuv: 🛸👽El 🇺🇸Pentágono saca 3 videos que muestran supuestos ovnis. Con la maniobra intentan desviar la atención de la desastrosa g…,JosJrfeo
2020-04-29 00:56:22+00:00,"""Un preso recién liberado fue a buscar a su ex mujer y la mató: chocó en la huida y murió de un infarto"" Quiero llo… https://t.co/TcvhfpJZQQ",meli_salto
2020-04-29 00:56:22+00:00,RT @wakeystay: por qué los abrazos de chris se sienten tan reales? por qué se sienten tan cálidos si son detrás de una pantalla? voy a llor…,kp_chanlix
2020-04-29 00:56:22+00:00,@wonderyardx tal cual son bastantes yo solo staneo a 3 pero ni siquiera es como si estuviera tan ocupado para colmo… https://t.co/ozYNDFu8Hu,taylokro
2020-04-29 00:56:22+00:00,RT @PatyArmendariz: El diálogo y las respetables diferencias de opinión solo existen después de escuchar al interlocutor. De otra manera nu…,OskarBA
2020-04-29 00:56:22+00:00,¿Por qué Diosito me hizo tan desesperado? https://t.co/zMRD4x9r6S,MakinatorPerez
2020-04-29 00:56:22+00:00,A la Senadora provincial de Juntos x el Cambio Felicitas Beccar Varela solo le falta pedir que vuelva Videla para p… https://t.co/JVaq92qoJh,AdrianaPedrolo
2020-04-29 00:56:22+00:00,"RT @territhrush: Solo quiero saber ¿existen servidores publicos, políticos serios, que en vez de robar cada oportunidad que tienen, realmen…",elmer42km
2020-04-29 00:56:23+00:00,"Pero como dije anteriormente, me siento bien. No me ha pasado nada malo ni nada y me siento feliz, y en esta cuenta… https://t.co/Y0kDLREYcb",AgustDick_
2020-04-29 00:56:23+00:00,RT @LuisGOsejo: Amigos por si saben de alguien. Solo contratarán tres repartidores. Info: https://t.co/w0QSWUWMDb https://t.co/YBl63JZoZi,frasesfunestas
2020-04-29 00:56:23+00:00,RT @ElPresto2Ok: LO MÁS HERMOSO QUE VAS A VER HOY... https://t.co/cSAP1JBdmO,jossgreg1
2020-04-29 00:56:23+00:00,Cada vez que escucho we'll be the stars me dan trmendas ganas de llorar,AgusCeschin
2020-04-29 00:56:23+00:00,RT @vartistae: la gente q ve a jungkook top solo por tener un cuerpo musculoso?????????????,littlebube
2020-04-29 00:56:23+00:00,Apagar todo y que sea solo música.,LuanaMalgarini
2020-04-29 00:56:23+00:00,@Arianii07_ Solo #PapuaTertib,snazzygurlll
2020-04-29 00:56:23+00:00,"RT @agusantonetti: En la Venezuela socialista, un ciudadano promedio necesitaría 326 salarios mínimos mensuales (tendría que ahorrar por lo…",DiazDiazosc
2020-04-29 00:56:23+00:00,@JManuG92 Es lo w está pasando solo penc q era a mi,JuanCar69731646
2020-04-29 00:56:23+00:00,Solo dormiré una hora y seguiré haciendo trabajos,Camargo_Andante
2020-04-29 00:56:23+00:00,RT @AlejandroSanz: La vida no es solo corregir defectos. La vida también es disfrutar de ellos.,sagitararrecha
2020-04-29 00:56:23+00:00,RT @gonziver: Acompáñenme a ver esta triste historia. https://t.co/2HI0tt5tEp,ituarte_silvana
2020-04-29 00:56:23+00:00,"RT @Agoss_parrita: No puedo creer los comentarios que le de la gente hipócrita de chos malal, no todxs, solo lxs que no tiene empatía",MaachyG
2020-04-29 00:56:23+00:00,"RT @raulmelamed: El Estado paraguayo es similar a una vieja ramera. Gorda, estreñida, sodomizada, de aliento fétido en ambas bocas, de culo…",tetocandia23
2020-04-29 00:56:23+00:00,Me dan ganas de llorar de la felicidad porque nunca me dieron tanto amor y atención,julietacch_
2020-04-29 00:56:24+00:00,recomiéndeme cuentas feministas latinoamericanas interseccionales pq solo conozco cuentas así en insta en inglés y… https://t.co/Cd2BMkBUMU,shmoneyuwu
2020-04-29 00:56:24+00:00,"Cuando se me dificulta trabajar, siempre me dejo llevar por los colores. A veces sin mucha forma.. Solo colores que… https://t.co/KqeyGvwC4K",ginaterremoto
2020-04-29 00:56:24+00:00,@AlejandrroCamb_ Ahora dilo son llorar. https://t.co/RAvEZ3DRZa,Hipericus
2020-04-29 00:56:24+00:00,"RT @carolinapinoc: Lindo y dulce perrito de 1 año, situación calle busca una familia, es muy cariñoso y habiloso, solo busca una oportunida…",makena1164
2020-04-29 00:56:24+00:00,Últimamente soy una bomba me dicen a y saco todo lo que tengo para decir nose que me pasa pero me cansé de guardar y después llorar,RocioCampagna2
2020-04-29 00:56:24+00:00,RT @ZuluagaCamila: La explicación para la compra de camionetas es que es más barato que alquilarlas. El alquiler cuesta 15 millones al mes…,MiguelA96828375
2020-04-29 00:56:24+00:00,"RT @fargosi: Solo un burro o un malintencionado puede decir que la Constitución no prevé Internet.
Cuando se dictó no existían trenes, auto…",donaclar11
2020-04-29 00:56:24+00:00,RT @rrorocola: Me rompe la pija tener que chuparle el orto a las personas para que se desenojen :))) onda hablemos las cosas no me tengas c…,Sebacacereskt
2020-04-29 00:56:24+00:00,"RT @Oscarcito1806: Mía khalifa después de perder a su bebé de 6 meses y afrontar una depresión, es aquí donde podemos ver qué la depresión…",VivianVCh
2020-04-29 00:56:24+00:00,RT @laplatero4: Y de repente sale otro peor... si es cierto han estado en primera línea porq solo de piedra de tropiezo han servido para ob…,VetoDiaz2
2020-04-29 00:56:24+00:00,"Es protocolo saber si apareciste por Mercurio retrógrada, por Saturno 🪐 el peligroso o por la armonía universal.",aldob_u
2020-04-29 00:56:24+00:00,"Solo me interesa tu cuerpa, no tu mente",sebamben
2020-04-29 00:56:24+00:00,"Hoy me anime a este reto #ShampooChallenge 
#RT Retwittea si quiere otros retos, solo mencionalo y lo hare!
😜😎… https://t.co/5iuQmTyZwP",AndreCZ9
2020-04-29 00:56:24+00:00,"RT @Bea161Garcia: Gente: Como lo has encontrado en ig si solo sabías su nombre??????????
Yo:",sheeydg
2020-04-29 00:56:24+00:00,"@WriteOnMyCherry @BTS_twt Primera cita 🤷🏻‍♀️ de Cnco 
Peggao 
Fan enamorada (es muy triste pero linda)",Vane86634088
2020-04-29 00:56:24+00:00,RT @isaramirezof: Deseas mi contenido SIN CENSURA?😈👅 Dale RT 🔁 Retuit y escribeme por interno💦🍆 SOLO PARA ADULTOS💋🍌 🍑👉 https://t.co/Yatr0Jg…,Francis06217615
2020-04-29 00:56:24+00:00,"RT @dennis__argueta: @JMVivancoHRW @nayibbukele ""A mi mamá sí la dejaron asistir al entierro... La dejaron llevar un solo acompañante y ver…",eybonluis
2020-04-29 00:56:24+00:00,"RT @elcoya1977: Levante la mano el que está convencido que la decisión de pedir la libertad de violadores y asesinos es de CFK.

Levante la…",luzcristaldo
2020-04-29 00:56:24+00:00,"RT @Guarromantico_: Esa incómoda sensación cuando te abrazan por la noche mientras duermes y sientes como te respiran en el cuello, es algo…",BrendaVS03
2020-04-29 00:56:24+00:00,RT @14Mateogonzalez: JAJAJAJJAJAJAJAJAJAJAJAJA NOJJ JUEPUTA NO SE HACE UN CALDO EN COLOMBIA,JuankmiloOjeda
2020-04-29 00:56:24+00:00,@RubnCanales @IDL_R @JulianaOxenford @DiarioDeCurwen @RPPNoticias @danielyovera @juanalvarezm @diariocorreo… https://t.co/cK2dVqPV5X,angeljos20
2020-04-29 00:56:24+00:00,"RT @anita83031: #OpoVendioLaData sacaran a la luz publica esa lista de los medicos que no son culpables de nada, solo que andan pelando bol…",kinchonco
2020-04-29 00:56:24+00:00,"RT @verotorresok: Tips económicos: Pueden comprar la carne empaquetada de Neuland o Concepción, la que es molida. Es una maravilla para la…",paulymdc
2020-04-29 00:56:24+00:00,"RT @ComunidadROJA: Hola @aguerosergiokun , todo el mundo Rojo te agradece lo que hiciste por el club, no solo vos, lo hiciste con Milito. A…",BarreraGuido
2020-04-29 00:56:25+00:00,Ni un solo reportaje sin su dosis de politiquería. 😑,AmyMStable
2020-04-29 00:56:25+00:00,"RT @Ximena_Loving69: Estoy muy triste😢 xk siento que por ser pobre no logró poner duras sus vergas grandes venosas  y jugosas , maldita pob…",Ismael21668361
2020-04-29 00:56:25+00:00,"RT @BetoMendeleiev: Que genios, recreación, ropa, turismo y no se cuantos rubros más van a tener variación 0% al no haber trabajando un sol…",GOMIA01
2020-04-29 00:56:25+00:00,RT @biebspinosax: creer en el horóscopo solo cuando me conviene es una personalidad y es la mía,iachdlg07
2020-04-29 00:56:25+00:00,"@DiegoArcos14 De que toda autoridad debe responder por sus actos es correcto,  ahora cual es el procedimiento para… https://t.co/lZUdLbUbwu",JuanFcoArzube
2020-04-29 00:56:25+00:00,Concurso de dibujo “Aprendiendo a cuidar mis #DatosPersonales 2020” abril y Mayo solo se recepcionaran dibujos en l… https://t.co/jWPdNXnySf,Mariana91792456
2020-04-29 00:56:25+00:00,@CEMyBSedomex Ten paciencia y valora este tiempo solo con tu familia,AnaGuadarramaR1
2020-04-29 00:56:25+00:00,RT @andrebernal26: Hacer una buena entrevista es pelearse con el entrevistado? Solo pregunto. Saludos a todos,andresrp0421
2020-04-29 00:56:25+00:00,"@irisg_garza Audio de 1 min y solo 20 seg de palabras interesantes, me kgan",JesusBazaldua02
2020-04-29 00:56:25+00:00,Ahora pasa que hasta la NASA no tiene buenas cámaras cuando filma ovni? Pensé que solo pasaba con lo que filmaban e… https://t.co/8i8vYO9T20,dstamato
2020-04-29 00:56:25+00:00,RT @bluemeansazul: Solo quiero decir que si eres una chica trans te hago el asesoramiento de maquillaje gratis y te ayudo en lo que necesit…,gadu_miau
2020-04-29 00:56:25+00:00,@casilatino73 Me hiciste llorar... pero gracias! Es hermoso!,Susana37447363
2020-04-29 00:56:25+00:00,Q pasa si soi alguien k no quiero tener cerca¿ estoy cayendo lentamente pq solo se perderme,afterglooooow
2020-04-29 00:56:25+00:00,los flashbacks vinieron a mi y ahora me siento re mal quiero llorar xq tuve q reaccionar asi,defsouft
2020-04-29 00:56:25+00:00,"RT @AleDiezRT: Y el chiste continúa... el congreso bajara la dieta a la mitad pero mantendrán el 100% de las asignaciones.
Una vergüenza.",NHuldberg
2020-04-29 00:56:25+00:00,RT @wakeystay: me acompañan a llorar por jisung y seungmin https://t.co/VkiY3joQVZ,lixxiefreckles
2020-04-29 00:56:25+00:00,"RT @Alejolopezz: no, me chupa un huevo a quien le caigo mal",ezefloridia11
2020-04-29 00:56:25+00:00,"RT @fabriciovelav: 24 horas después, el gobierno explica la nueva metodología para la difusión de las cifras del Covid-19. 
El total nacion…",LuisEPOdin
2020-04-29 00:56:25+00:00,"RT @elcoya1977: Levante la mano el que está convencido que la decisión de pedir la libertad de violadores y asesinos es de CFK.

Levante la…",DigitalixMx
2020-04-29 00:56:25+00:00,@Posarias Lol mentira solo tengo 2 que mandaste ahí porque las ibas a borrar y querías que alguien las tuviera,musicnwhatevs
2020-04-29 00:56:25+00:00,"RT @ArgentaxMil: Bonnie y Clyde argentos, más ordinarios y mas grasas pero infinitamente peores chorros que los yanquis.",conmigonooo
2020-04-29 00:56:26+00:00,@Casandraa91 Que cansado es todo esto :'(,YosoyWal
2020-04-29 00:56:26+00:00,"RT @YeniCoboCalavia: 29...
Un número? Una fecha? Un día que se repite sólo cada 4 años.
Mira que ya era especial solo por el día, y terminó…",jujiti13
2020-04-29 00:56:26+00:00,"anoche me quede dormida viendo el live de hobi, me senti triste but at the same time me sentí tan relajada y en paz… https://t.co/Z2btbi98ne",aribeeats
2020-04-29 00:56:26+00:00,"RT @purpleloveplus: Hoseok — Weverse 🐿️

OP: Oppa, como alivias el estrés cuando estás cansado? 🤔🤔

HS: Dormir dormir dormir dormir 😴😴😴

©b…",taecatae_
2020-04-29 00:56:26+00:00,"RT @LaraComabella: Hoy solo necesito mimitos y caricias en el pelo, hasta que me duerma.💆🏼‍♀️",Niki17703394
2020-04-29 00:56:26+00:00,Que triste es la vida después de terminar todas las temporadas de Sex and The City 😭,yolandapnce
2020-04-29 00:56:26+00:00,@nat4li3d_ Lombana? Jajajaja otro títere! Sigan votando sin conocer e invetigar quien es y a quienes se debe. Graci… https://t.co/1KGI8uVwBU,fjblanco1
2020-04-29 00:56:26+00:00,"RT @PreviaBohemia: No se mide con la misma vara para todos, solo pedimos que las reglas sean las mismas para todos los clubes y en todas la…",PreviaBohemia
2020-04-29 00:56:26+00:00,Triste!,RairaBrito
2020-04-29 00:56:26+00:00,"RT @LittleChingones: ¿Quieren hablar de Perrie?

Entonces hablemos de que Perrie es una de las mejores cantantes de nuestra generación, un…",kaz_6x
2020-04-29 00:56:26+00:00,"RT @churreriaeltopo: Sapiens! Como ya saben vamos a estar sorteando una BATIDORA/AMASADORA🥳
Participar es muy fácil; solo hay que dar RT🔁 y…",MercedesMaffeo
2020-04-29 00:56:26+00:00,"Quisiera poder salir de mí casa solo para irme a tomar unos mates a la orilla del río, con un salaminsito con queso… https://t.co/ghYX9oQfkt",FrancoF08715984
2020-04-29 00:56:26+00:00,RT @IamSiddhartha: El próximo viernes estrenamos #Vida capítulo 9 de #MemoriaFuturo y estoy ansioso por que lo vean! https://t.co/QKy617a5LP,zojimeflowers
2020-04-29 00:56:26+00:00,@PaulitaKiel @alferdez @MinGenerosAR @InnovacionAR Es un tema que no solo no le interesa a la gente. La pone nervio… https://t.co/e8e4jiSIBW,LaFernandezARG
2020-04-29 00:56:26+00:00,"RT @NoPaL_nUcLeAr: Existen personas que despiertan todos los días, solo por el gusto de joder a los demás 😏 https://t.co/CWZ4mEVUP1",elis743
2020-04-29 00:56:26+00:00,"@udsnoexisten @futbolred Es una maravilla como ud escribe, pero estoy en total desacuerdo con la columna salvo en l… https://t.co/yz46shj9EV",juanmalilIo
2020-04-29 00:56:27+00:00,"RT @clanda_: Puros pretextos, la verdad de la milanesa es que nos ha tocado el peor gobierno, en el peor momento. https://t.co/O4Mzs0r6Tg",CentenoRenata
2020-04-29 00:56:27+00:00,estoy re triste y me siento re sola jajsj q horror,paloma_bouzas
2020-04-29 00:56:27+00:00,Lo confirmo todos los dias por diferentes personas,kevinroa21
2020-04-29 00:56:27+00:00,RT @ellaveroV: @jorgeroig @Vladimirala1_gv @globovision A ese Canal solo van los Narcos,Gustavofranchi
2020-04-29 00:56:27+00:00,"RT @agusantonetti: Así es como funcionan estos grupos de presos en Venezuela, hoy en día es solo para mantener a la gente de la oposición a…",tovieji
2020-04-29 00:56:27+00:00,"RT @DavidDumet: Solo se han tomado 1107 pruebas.
De ellas, 609 resultaron positivas.
Más del 50% !! https://t.co/j1w1SZ8sDp",3soj68
2020-04-29 00:56:27+00:00,"@DTVTotal @Alex_candal Solo dire algo, el mejor delantero brasileño fue Romario. Q calificativo le damos entonces?",Gmogtrez
2020-04-29 00:56:27+00:00,"RT @natibarchuk: Albertito o habilitame las clases presenciales dentro de poco o cancelalas hasta el año que viene, porque asi no vamos ni…",rocioaar_
2020-04-29 00:56:27+00:00,to desanimado,davidmoreira__
2020-04-29 00:56:27+00:00,RT @1dolar1peso: @OfeFernandez_ Deja de mentirle a las mujeres Ofelia que bien lo conoces a Pierri. Te aviso que hoy TU GOBIERNO liberó en…,jose_filipic
2020-04-29 00:56:27+00:00,RT @ProJusticiaGuat: “La discusión sobre la crisis sanitaria y la realidad del Sistema Penitenciario le viene como anillo al dedo a quienes…,nquevedoa
2020-04-29 00:56:27+00:00,"Diste en el clavo, los mareros son el futuro d todos los paramilitares q armó el F$LN en la insurrección d abril. E… https://t.co/FlRXNpkEK8",lobonoble_jason
2020-04-29 00:56:27+00:00,RT @vivmarquez: Tan solo digo... 🤣🤣🤣 https://t.co/oT4J6im62o,AlphaBeto623
2020-04-29 00:56:27+00:00,RT @ChavoDeken1: @OficialFrenaaa @lopezobrador_ Jamás ninguna persona que votó por AMLO se imaginó que la agenda era comunista.. La gente s…,DrAngelicaGtz
2020-04-29 00:56:27+00:00,"5 minutos, podríandejar de encargar tareas por solo 5 minutos?",LuisLugo_00
2020-04-29 00:56:27+00:00,"@ghostof_malum Viendo youtuberssssss, pero aún así solo se lo básico 🥺",thebellos5sos
2020-04-29 00:56:27+00:00,@AlbertoLeeChang Eso que el Dr. Habla es inmunologia 101 de primer grado no para 1virus que esta demostrando c/dia… https://t.co/56GoqsWoRs,JCSR63
2020-04-29 00:56:27+00:00,RT @Zabayar: Los expertos de Rusia en materia agrícola aseguraron hace años que Venezuela PODRÍA alimentar a toda América de norte a sur y…,WilmerZarraga3
2020-04-29 00:56:27+00:00,RT @MarthyBum: Ay no que triste que cuando estas morrita te hacen preocuparte por cosas bien tontas como depilarte las piernas,p4ulinasty
2020-04-29 00:56:28+00:00,Sé que estoy verdaderamente triste cuando no tengo ganas ni de manosearme 😔,jaureg0alss
2020-04-29 00:56:28+00:00,RT @hobiegoevil: Acabo de ver algunos comentarios fuera de lugar sobre el live de ayer. Hosie ya ha dicho antes que a veces se siente presi…,Cande_decos
2020-04-29 00:56:28+00:00,RT @ernestoyamhure: Todos los testigos han sido asesinados. Solo quedan dos: Ramón Quintero Sanclemente y Rasguño. Ellos quieren hablar. ¡Q…,Enrique41Garcia
2020-04-29 00:55:54+00:00,dios que lindo capítulo voy a llorar,Dana__Lopez
2020-04-29 00:56:28+00:00,RT @Re_desconfia2: Acompañenme a ver esta triste historia... https://t.co/RYF6OYRznA,OskarHernndez0
2020-04-29 00:56:28+00:00,RT @juancristonomo: Alguien sabe cuántos infectados han internado en el sanatorio de Moyano que re re inauguró AF? Cuántos se recuperaron?…,Lenideva
2020-04-29 00:56:28+00:00,"RT @Mafalda_2020_: Acompañenme a leer la triste historia de @ArgiroCasta58, el único dizque ""campesino"" que podría decirle que es un comple…",t5H21xOPqWsq1IE
